task_id,primitive,separability,eta,generator,seed,dof,E_add,E_obs,E_joint,E_red,E_red_at_risk,E_red_reentry,informational_null,sampler_unresolved_final,joint_unresolved
bound:high:spline:18,bound,high,0.8,spline,18,3,0.2,,,,0,,0,1,0
bound:high:spline:18,bound,high,0.8,spline,18,5,0.2,,,,0,,0,1,0
bound:high:spline:19,bound,high,0.8,spline,19,1,0.2,,,,0,,0,0,1
bound:high:spline:19,bound,high,0.8,spline,19,3,0.2,,,,0,,0,0,1
bound:high:spline:19,bound,high,0.8,spline,19,5,0.2,,,,0,,0,0,1
bound:high:basis:0,bound,high,0.8,basis,0,1,0.2,,,,0,,0,1,0
bound:high:basis:0,bound,high,0.8,basis,0,3,0.2,,,,0,,0,1,0
bound:high:basis:0,bound,high,0.8,basis,0,5,0.2,,,,0,,0,1,0
bound:high:basis:1,bound,high,0.8,basis,1,1,0.2,,,,0,,0,1,0
bound:high:basis:1,bound,high,0.8,basis,1,3,0.2,,,,0,,0,1,0
bound:high:basis:1,bound,high,0.8,basis,1,5,0.2,,,,0,,0,1,0
bound:high:basis:2,bound,high,0.8,basis,2,1,0.2,,,,0,,0,0,1
bound:high:basis:2,bound,high,0.8,basis,2,3,0.2,,,,0,,0,0,1
bound:high:basis:2,bound,high,0.8,basis,2,5,0.2,,,,0,,0,0,1
bound:high:basis:3,bound,high,0.8,basis,3,1,0.2,,,,0,,0,0,1
bound:high:basis:3,bound,high,0.8,basis,3,3,0.2,,,,0,,0,0,1
bound:high:basis:3,bound,high,0.8,basis,3,5,0.2,,,,0,,0,0,1
bound:high:basis:4,bound,high,0.8,basis,4,1,0.2,,,,0,,0,1,0
bound:high:basis:4,bound,high,0.8,basis,4,3,0.2,,,,0,,0,1,0
bound:high:basis:4,bound,high,0.8,basis,4,5,0.2,,,,0,,0,1,0
bound:high:basis:5,bound,high,0.8,basis,5,1,0.2,,,,0,,0,0,1
bound:high:basis:5,bound,high,0.8,basis,5,3,0.2,,,,0,,0,0,1
bound:high:basis:5,bound,high,0.8,basis,5,5,0.2,,,,0,,0,0,1
bound:high:basis:6,bound,high,0.8,basis,6,1,0.2,,,,0,,0,0,1
bound:high:basis:6,bound,high,0.8,basis,6,3,0.2,,,,0,,0,0,1
bound:high:basis:6,bound,high,0.8,basis,6,5,0.2,,,,0,,0,0,1
bound:high:basis:7,bound,high,0.8,basis,7,1,0.2,,,,0,,0,1,0
bound:high:basis:7,bound,high,0.8,basis,7,3,0.2,,,,0,,0,1,0
bound:high:basis:7,bound,high,0.8,basis,7,5,0.2,,,,0,,0,1,0
bound:high:basis:8,bound,high,0.8,basis,8,1,0.2,,,,0,,0,0,1
bound:high:basis:8,bound,high,0.8,basis,8,3,0.2,,,,0,,0,0,1
bound:high:basis:8,bound,high,0.8,basis,8,5,0.2,,,,0,,0,0,1
bound:high:basis:9,bound,high,0.8,basis,9,1,0.2,,,,0,,0,0,1
bound:high:basis:9,bound,high,0.8,basis,9,3,0.2,,,,0,,0,0,1
bound:high:basis:9,bound,high,0.8,basis,9,5,0.2,,,,0,,0,0,1
bound:high:basis:10,bound,high,0.8,basis,10,1,0.2,,,,0,,0,1,0
bound:high:basis:10,bound,high,0.8,basis,10,3,0.2,,,,0,,0,1,0
bound:high:basis:10,bound,high,0.8,basis,10,5,0.2,,,,0,,0,1,0
bound:high:basis:11,bound,high,0.8,basis,11,1,0.2,,,,0,,0,0,1
bound:high:basis:11,bound,high,0.8,basis,11,3,0.2,,,,0,,0,0,1
bound:high:basis:11,bound,high,0.8,basis,11,5,0.2,,,,0,,0,0,1
bound:high:basis:12,bound,high,0.8,basis,12,1,0.2,,,,0,,0,0,1
bound:high:basis:12,bound,high,0.8,basis,12,3,0.2,,,,0,,0,1,0
bound:high:basis:12,bound,high,0.8,basis,12,5,0.2,,,,0,,0,1,0
bound:high:basis:13,bound,high,0.8,basis,13,1,0.2,,,,0,,0,1,0
bound:high:basis:13,bound,high,0.8,basis,13,3,0.2,,,,0,,0,1,0
bound:high:basis:13,bound,high,0.8,basis,13,5,0.2,,,,0,,0,1,0
bound:high:basis:14,bound,high,0.8,basis,14,1,0.2,,,,0,,0,0,1
bound:high:basis:14,bound,high,0.8,basis,14,3,0.2,,,,0,,0,0,1
bound:high:basis:14,bound,high,0.8,basis,14,5,0.2,,,,0,,0,0,1
bound:high:basis:15,bound,high,0.8,basis,15,1,0.2,,,,0,,0,1,0
bound:high:basis:15,bound,high,0.8,basis,15,3,0.2,,,,0,,0,1,0
bound:high:basis:15,bound,high,0.8,basis,15,5,0.2,,,,0,,0,1,0
bound:high:basis:16,bound,high,0.8,basis,16,1,0.2,,,,0,,0,1,0
bound:high:basis:16,bound,high,0.8,basis,16,3,0.2,,,,0,,0,1,0
bound:high:basis:16,bound,high,0.8,basis,16,5,0.2,,,,0,,0,1,0
bound:high:basis:17,bound,high,0.8,basis,17,1,0.2,,,,0,,0,0,1
bound:high:basis:17,bound,high,0.8,basis,17,3,0.2,,,,0,,0,0,1
bound:high:basis:17,bound,high,0.8,basis,17,5,0.2,,,,0,,0,0,1
bound:high:basis:18,bound,high,0.8,basis,18,1,0.2,,,,0,,0,1,0
bound:high:basis:18,bound,high,0.8,basis,18,3,0.2,,,,0,,0,1,0
bound:high:basis:18,bound,high,0.8,basis,18,5,0.2,,,,0,,0,1,0
bound:high:basis:19,bound,high,0.8,basis,19,1,0.2,,,,0,,0,1,0
bound:high:basis:19,bound,high,0.8,basis,19,3,0.2,,,,0,,0,1,0
bound:high:basis:19,bound,high,0.8,basis,19,5,0.2,,,,0,,0,1,0
bound:high:ode:0,bound,high,0.8,ode,0,1,0.2,,,,0,,0,0,1
bound:high:ode:0,bound,high,0.8,ode,0,3,0.2,,,,0,,0,0,1
bound:high:ode:0,bound,high,0.8,ode,0,5,0.2,,,,0,,0,0,1
bound:high:ode:1,bound,high,0.8,ode,1,1,0.2,,,,0,,0,1,0
bound:high:ode:1,bound,high,0.8,ode,1,3,0.2,,,,0,,0,1,0
bound:high:ode:1,bound,high,0.8,ode,1,5,0.2,,,,0,,0,1,0
bound:high:ode:2,bound,high,0.8,ode,2,1,0.2,,,,0,,0,0,1
bound:high:ode:2,bound,high,0.8,ode,2,3,0.2,,,,0,,0,0,1
bound:high:ode:2,bound,high,0.8,ode,2,5,0.2,,,,0,,0,0,1
bound:high:ode:3,bound,high,0.8,ode,3,1,0.2,,,,0,,0,0,1
bound:high:ode:3,bound,high,0.8,ode,3,3,0.2,,,,0,,0,0,1
bound:high:ode:3,bound,high,0.8,ode,3,5,0.2,,,,0,,0,0,1
bound:high:ode:4,bound,high,0.8,ode,4,1,0.2,,,,0,,0,0,1
bound:high:ode:4,bound,high,0.8,ode,4,3,0.2,,,,0,,0,0,1
bound:high:ode:4,bound,high,0.8,ode,4,5,0.2,,,,0,,0,0,1
bound:high:ode:5,bound,high,0.8,ode,5,1,0.2,,,,0,,0,0,1
bound:high:ode:5,bound,high,0.8,ode,5,3,0.2,,,,0,,0,0,1
bound:high:ode:5,bound,high,0.8,ode,5,5,0.2,,,,0,,0,1,0
bound:high:ode:6,bound,high,0.8,ode,6,1,0.2,,,,0,,0,1,0
bound:high:ode:6,bound,high,0.8,ode,6,3,0.2,,,,0,,0,1,0
bound:high:ode:6,bound,high,0.8,ode,6,5,0.2,,,,0,,0,1,0
bound:high:ode:7,bound,high,0.8,ode,7,1,0.2,,,,0,,0,1,0
bound:high:ode:7,bound,high,0.8,ode,7,3,0.2,,,,0,,0,1,0
bound:high:ode:7,bound,high,0.8,ode,7,5,0.2,,,,0,,0,1,0
bound:high:ode:8,bound,high,0.8,ode,8,1,0.2,,,,0,,0,0,1
bound:high:ode:8,bound,high,0.8,ode,8,3,0.2,,,,0,,0,0,1
bound:high:ode:8,bound,high,0.8,ode,8,5,0.2,,,,0,,0,0,1
bound:high:ode:9,bound,high,0.8,ode,9,1,0.2,,,,0,,0,1,0
bound:high:ode:9,bound,high,0.8,ode,9,3,0.2,,,,0,,0,1,0
bound:high:ode:9,bound,high,0.8,ode,9,5,0.2,,,,0,,0,1,0
bound:high:ode:10,bound,high,0.8,ode,10,1,0.2,,,,0,,0,0,1
bound:high:ode:10,bound,high,0.8,ode,10,3,0.2,,,,0,,0,0,1
bound:high:ode:10,bound,high,0.8,ode,10,5,0.2,,,,0,,0,1,0
bound:high:ode:11,bound,high,0.8,ode,11,1,0.2,,,,0,,0,1,0
bound:high:ode:11,bound,high,0.8,ode,11,3,0.2,,,,0,,0,1,0
bound:high:ode:11,bound,high,0.8,ode,11,5,0.2,,,,0,,0,1,0
bound:high:ode:12,bound,high,0.8,ode,12,1,0.2,,,,0,,0,0,1
bound:high:ode:12,bound,high,0.8,ode,12,3,0.2,,,,0,,0,0,1
bound:high:ode:12,bound,high,0.8,ode,12,5,0.2,,,,0,,0,0,1
bound:high:ode:13,bound,high,0.8,ode,13,1,0.2,,,,0,,0,1,0
bound:high:ode:13,bound,high,0.8,ode,13,3,0.2,,,,0,,0,1,0
bound:high:ode:13,bound,high,0.8,ode,13,5,0.2,,,,0,,0,1,0
bound:high:ode:14,bound,high,0.8,ode,14,1,0.2,,,,0,,0,1,0
bound:high:ode:14,bound,high,0.8,ode,14,3,0.2,,,,0,,0,1,0
bound:high:ode:14,bound,high,0.8,ode,14,5,0.2,,,,0,,0,1,0
bound:high:ode:15,bound,high,0.8,ode,15,1,0.2,,,,0,,0,0,1
bound:high:ode:15,bound,high,0.8,ode,15,3,0.2,,,,0,,0,0,1
bound:high:ode:15,bound,high,0.8,ode,15,5,0.2,,,,0,,0,0,1
bound:high:ode:16,bound,high,0.8,ode,16,1,0.2,,,,0,,0,0,1
bound:high:ode:16,bound,high,0.8,ode,16,3,0.2,,,,0,,0,0,1
bound:high:ode:16,bound,high,0.8,ode,16,5,0.2,,,,0,,0,0,1
bound:high:ode:17,bound,high,0.8,ode,17,1,0.2,,,,0,,0,0,1
bound:high:ode:17,bound,high,0.8,ode,17,3,0.2,,,,0,,0,0,1
bound:high:ode:17,bound,high,0.8,ode,17,5,0.2,,,,0,,0,0,1
bound:high:ode:18,bound,high,0.8,ode,18,1,0.2,,,,0,,0,0,1
bound:high:ode:18,bound,high,0.8,ode,18,3,0.2,,,,0,,0,0,1
bound:high:ode:18,bound,high,0.8,ode,18,5,0.2,,,,0,,0,0,1
bound:high:ode:19,bound,high,0.8,ode,19,1,0.2,,,,0,,0,0,1
bound:high:ode:19,bound,high,0.8,ode,19,3,0.2,,,,0,,0,0,1
bound:high:ode:19,bound,high,0.8,ode,19,5,0.2,,,,0,,0,0,1
asymptote:low:spline:0,asymptote,low,0.2,spline,0,1,0.2,,,,0,,0,0,1
asymptote:low:spline:0,asymptote,low,0.2,spline,0,3,0.2,,,,0,,0,0,1
asymptote:low:spline:0,asymptote,low,0.2,spline,0,5,0.2,,,,0,,0,0,1
asymptote:low:spline:1,asymptote,low,0.2,spline,1,1,0.2,,,,0,,0,0,1
asymptote:low:spline:1,asymptote,low,0.2,spline,1,3,0.2,,,,0,,0,0,1
asymptote:low:spline:1,asymptote,low,0.2,spline,1,5,0.2,,,,0,,0,0,1
asymptote:low:spline:2,asymptote,low,0.2,spline,2,1,0.2,,,,0,,0,1,0
asymptote:low:spline:2,asymptote,low,0.2,spline,2,3,0.2,,,,0,,0,1,0
asymptote:low:spline:2,asymptote,low,0.2,spline,2,5,0.2,,,,0,,0,1,0
asymptote:low:spline:3,asymptote,low,0.2,spline,3,1,0.2,,,,0,,0,0,1
asymptote:low:spline:3,asymptote,low,0.2,spline,3,3,0.2,,,,0,,0,0,1
asymptote:low:spline:3,asymptote,low,0.2,spline,3,5,0.2,,,,0,,0,1,0
asymptote:low:spline:4,asymptote,low,0.2,spline,4,1,0.2,,,,0,,0,0,1
asymptote:low:spline:4,asymptote,low,0.2,spline,4,3,0.2,,,,0,,0,0,1
asymptote:low:spline:4,asymptote,low,0.2,spline,4,5,0.2,,,,0,,0,0,1
asymptote:low:spline:5,asymptote,low,0.2,spline,5,1,0.2,,,,0,,0,0,1
asymptote:low:spline:5,asymptote,low,0.2,spline,5,3,0.2,,,,0,,0,0,1
asymptote:low:spline:5,asymptote,low,0.2,spline,5,5,0.2,,,,0,,0,0,1
asymptote:low:spline:6,asymptote,low,0.2,spline,6,1,0.2,,,,0,,0,0,1
asymptote:low:spline:6,asymptote,low,0.2,spline,6,3,0.2,,,,0,,0,0,1
asymptote:low:spline:6,asymptote,low,0.2,spline,6,5,0.2,,,,0,,0,0,1
asymptote:low:spline:7,asymptote,low,0.2,spline,7,1,0.2,,,,0,,0,0,1
asymptote:low:spline:7,asymptote,low,0.2,spline,7,3,0.2,,,,0,,0,0,1
asymptote:low:spline:7,asymptote,low,0.2,spline,7,5,0.2,,,,0,,0,1,0
asymptote:low:spline:8,asymptote,low,0.2,spline,8,1,0.2,,,,0,,0,0,1
asymptote:low:spline:8,asymptote,low,0.2,spline,8,3,0.2,,,,0,,0,0,1
asymptote:low:spline:8,asymptote,low,0.2,spline,8,5,0.2,,,,0,,0,1,0
asymptote:low:spline:9,asymptote,low,0.2,spline,9,1,0.2,,,,0,,0,0,1
asymptote:low:spline:9,asymptote,low,0.2,spline,9,3,0.2,,,,0,,0,0,1
asymptote:low:spline:9,asymptote,low,0.2,spline,9,5,0.2,,,,0,,0,0,1
asymptote:low:spline:10,asymptote,low,0.2,spline,10,1,0.2,,,,0,,0,0,1
asymptote:low:spline:10,asymptote,low,0.2,spline,10,3,0.2,,,,0,,0,0,1
asymptote:low:spline:10,asymptote,low,0.2,spline,10,5,0.2,,,,0,,0,0,1
asymptote:low:spline:11,asymptote,low,0.2,spline,11,1,0.2,,,,0,,0,0,1
asymptote:low:spline:11,asymptote,low,0.2,spline,11,3,0.2,,,,0,,0,0,1
asymptote:low:spline:11,asymptote,low,0.2,spline,11,5,0.2,,,,0,,0,1,0
asymptote:low:spline:12,asymptote,low,0.2,spline,12,1,0.2,,,,0,,0,0,1
asymptote:low:spline:12,asymptote,low,0.2,spline,12,3,0.2,,,,0,,0,0,1
asymptote:low:spline:12,asymptote,low,0.2,spline,12,5,0.2,,,,0,,0,0,1
asymptote:low:spline:13,asymptote,low,0.2,spline,13,1,0.2,,,,0,,0,0,1
asymptote:low:spline:13,asymptote,low,0.2,spline,13,3,0.2,,,,0,,0,0,1
asymptote:low:spline:13,asymptote,low,0.2,spline,13,5,0.2,,,,0,,0,0,1
asymptote:low:spline:14,asymptote,low,0.2,spline,14,1,0.2,,,,0,,0,0,1
asymptote:low:spline:14,asymptote,low,0.2,spline,14,3,0.2,,,,0,,0,0,1
asymptote:low:spline:14,asymptote,low,0.2,spline,14,5,0.2,,,,0,,0,0,1
asymptote:low:spline:15,asymptote,low,0.2,spline,15,1,0.2,,,,0,,0,1,0
asymptote:low:spline:15,asymptote,low,0.2,spline,15,3,0.2,,,,0,,0,1,0
asymptote:low:spline:15,asymptote,low,0.2,spline,15,5,0.2,,,,0,,0,1,0
asymptote:low:spline:16,asymptote,low,0.2,spline,16,1,0.2,,,,0,,0,1,0
asymptote:low:spline:16,asymptote,low,0.2,spline,16,3,0.2,,,,0,,0,1,0
asymptote:low:spline:16,asymptote,low,0.2,spline,16,5,0.2,,,,0,,0,1,0
asymptote:low:spline:17,asymptote,low,0.2,spline,17,1,0.2,,,,0,,0,0,1
asymptote:low:spline:17,asymptote,low,0.2,spline,17,3,0.2,,,,0,,0,0,1
asymptote:low:spline:17,asymptote,low,0.2,spline,17,5,0.2,,,,0,,0,0,1
asymptote:low:spline:18,asymptote,low,0.2,spline,18,1,0.2,,,,0,,0,1,0
asymptote:low:spline:18,asymptote,low,0.2,spline,18,3,0.2,,,,0,,0,1,0
asymptote:low:spline:18,asymptote,low,0.2,spline,18,5,0.2,,,,0,,0,1,0
asymptote:low:spline:19,asymptote,low,0.2,spline,19,1,0.2,,,,0,,0,0,1
asymptote:low:spline:19,asymptote,low,0.2,spline,19,3,0.2,,,,0,,0,0,1
asymptote:low:spline:19,asymptote,low,0.2,spline,19,5,0.2,,,,0,,0,0,1
asymptote:low:basis:0,asymptote,low,0.2,basis,0,1,0.2,,,,0,,0,1,0
asymptote:low:basis:0,asymptote,low,0.2,basis,0,3,0.2,,,,0,,0,1,0
asymptote:low:basis:0,asymptote,low,0.2,basis,0,5,0.2,,,,0,,0,1,0
asymptote:low:basis:1,asymptote,low,0.2,basis,1,1,0.2,,,,0,,0,1,0
asymptote:low:basis:1,asymptote,low,0.2,basis,1,3,0.2,,,,0,,0,1,0
asymptote:low:basis:1,asymptote,low,0.2,basis,1,5,0.2,,,,0,,0,1,0
asymptote:low:basis:2,asymptote,low,0.2,basis,2,1,0.2,,,,0,,0,1,0
asymptote:low:basis:2,asymptote,low,0.2,basis,2,3,0.2,,,,0,,0,1,0
asymptote:low:basis:2,asymptote,low,0.2,basis,2,5,0.2,,,,0,,0,1,0
asymptote:low:basis:3,asymptote,low,0.2,basis,3,1,0.2,,,,0,,0,1,0
asymptote:low:basis:3,asymptote,low,0.2,basis,3,3,0.2,,,,0,,0,1,0
asymptote:low:basis:3,asymptote,low,0.2,basis,3,5,0.2,,,,0,,0,1,0
asymptote:low:basis:4,asymptote,low,0.2,basis,4,1,0.2,,,,0,,0,1,0
asymptote:low:basis:4,asymptote,low,0.2,basis,4,3,0.2,,,,0,,0,1,0
asymptote:low:basis:4,asymptote,low,0.2,basis,4,5,0.2,,,,0,,0,1,0
asymptote:low:basis:5,asymptote,low,0.2,basis,5,1,0.2,,,,0,,0,0,1
asymptote:low:basis:5,asymptote,low,0.2,basis,5,3,0.2,,,,0,,0,0,1
asymptote:low:basis:5,asymptote,low,0.2,basis,5,5,0.2,,,,0,,0,0,1
asymptote:low:basis:6,asymptote,low,0.2,basis,6,1,0.2,,,,0,,0,0,1
asymptote:low:basis:6,asymptote,low,0.2,basis,6,3,0.2,,,,0,,0,0,1
asymptote:low:basis:6,asymptote,low,0.2,basis,6,5,0.2,,,,0,,0,0,1
asymptote:low:basis:7,asymptote,low,0.2,basis,7,1,0.2,,,,0,,0,1,0
asymptote:low:basis:7,asymptote,low,0.2,basis,7,3,0.2,,,,0,,0,1,0
asymptote:low:basis:7,asymptote,low,0.2,basis,7,5,0.2,,,,0,,0,1,0
asymptote:low:basis:8,asymptote,low,0.2,basis,8,1,0.2,,,,0,,0,1,0
asymptote:low:basis:8,asymptote,low,0.2,basis,8,3,0.2,,,,0,,0,1,0
asymptote:low:basis:8,asymptote,low,0.2,basis,8,5,0.2,,,,0,,0,1,0
asymptote:low:basis:9,asymptote,low,0.2,basis,9,1,0.2,,,,0,,0,0,1
asymptote:low:basis:9,asymptote,low,0.2,basis,9,3,0.2,,,,0,,0,0,1
asymptote:low:basis:9,asymptote,low,0.2,basis,9,5,0.2,,,,0,,0,1,0
asymptote:low:basis:10,asymptote,low,0.2,basis,10,1,0.2,,,,0,,0,1,0
asymptote:low:basis:10,asymptote,low,0.2,basis,10,3,0.2,,,,0,,0,1,0
asymptote:low:basis:10,asymptote,low,0.2,basis,10,5,0.2,,,,0,,0,1,0
asymptote:low:basis:11,asymptote,low,0.2,basis,11,1,0.2,,,,0,,0,0,1
asymptote:low:basis:11,asymptote,low,0.2,basis,11,3,0.2,,,,0,,0,0,1
asymptote:low:basis:11,asymptote,low,0.2,basis,11,5,0.2,,,,0,,0,0,1
asymptote:low:basis:12,asymptote,low,0.2,basis,12,1,0.2,,,,0,,0,1,0
asymptote:low:basis:12,asymptote,low,0.2,basis,12,3,0.2,,,,0,,0,1,0
asymptote:low:basis:12,asymptote,low,0.2,basis,12,5,0.2,,,,0,,0,1,0
asymptote:low:basis:13,asymptote,low,0.2,basis,13,1,0.2,,,,0,,0,1,0
asymptote:low:basis:13,asymptote,low,0.2,basis,13,3,0.2,,,,0,,0,1,0
asymptote:low:basis:13,asymptote,low,0.2,basis,13,5,0.2,,,,0,,0,1,0
asymptote:low:basis:14,asymptote,low,0.2,basis,14,1,0.2,,,,0,,0,0,1
asymptote:low:basis:14,asymptote,low,0.2,basis,14,3,0.2,,,,0,,0,0,1
asymptote:low:basis:14,asymptote,low,0.2,basis,14,5,0.2,,,,0,,0,0,1
asymptote:low:basis:15,asymptote,low,0.2,basis,15,1,0.2,,,,0,,0,0,1
asymptote:low:basis:15,asymptote,low,0.2,basis,15,3,0.2,,,,0,,0,0,1
asymptote:low:basis:15,asymptote,low,0.2,basis,15,5,0.2,,,,0,,0,0,1
asymptote:low:basis:16,asymptote,low,0.2,basis,16,1,0.2,,,,0,,0,1,0
asymptote:low:basis:16,asymptote,low,0.2,basis,16,3,0.2,,,,0,,0,1,0
asymptote:low:basis:16,asymptote,low,0.2,basis,16,5,0.2,,,,0,,0,1,0
asymptote:low:basis:17,asymptote,low,0.2,basis,17,1,0.2,,,,0,,0,1,0
asymptote:low:basis:17,asymptote,low,0.2,basis,17,3,0.2,,,,0,,0,1,0
asymptote:low:basis:17,asymptote,low,0.2,basis,17,5,0.2,,,,0,,0,1,0
asymptote:low:basis:18,asymptote,low,0.2,basis,18,1,0.2,,,,0,,0,0,1
asymptote:low:basis:18,asymptote,low,0.2,basis,18,3,0.2,,,,0,,0,0,1
asymptote:low:basis:18,asymptote,low,0.2,basis,18,5,0.2,,,,0,,0,0,1
asymptote:low:basis:19,asymptote,low,0.2,basis,19,1,0.2,,,,0,,0,0,1
asymptote:low:basis:19,asymptote,low,0.2,basis,19,3,0.2,,,,0,,0,0,1
asymptote:low:basis:19,asymptote,low,0.2,basis,19,5,0.2,,,,0,,0,0,1
asymptote:low:ode:0,asymptote,low,0.2,ode,0,1,0.2,,,,0,,0,1,0
asymptote:low:ode:0,asymptote,low,0.2,ode,0,3,0.2,,,,0,,0,1,0
asymptote:low:ode:0,asymptote,low,0.2,ode,0,5,0.2,,,,0,,0,1,0
asymptote:low:ode:1,asymptote,low,0.2,ode,1,1,0.2,,,,0,,0,0,1
asymptote:low:ode:1,asymptote,low,0.2,ode,1,3,0.2,,,,0,,0,0,1
asymptote:low:ode:1,asymptote,low,0.2,ode,1,5,0.2,,,,0,,0,0,1
asymptote:low:ode:2,asymptote,low,0.2,ode,2,1,0.2,,,,0,,0,1,0
asymptote:low:ode:2,asymptote,low,0.2,ode,2,3,0.2,,,,0,,0,1,0
asymptote:low:ode:2,asymptote,low,0.2,ode,2,5,0.2,,,,0,,0,1,0
asymptote:low:ode:3,asymptote,low,0.2,ode,3,1,0.2,,,,0,,0,1,0
asymptote:low:ode:3,asymptote,low,0.2,ode,3,3,0.2,,,,0,,0,1,0
asymptote:low:ode:3,asymptote,low,0.2,ode,3,5,0.2,,,,0,,0,1,0
asymptote:low:ode:4,asymptote,low,0.2,ode,4,1,0.2,,,,0,,0,0,1
asymptote:low:ode:4,asymptote,low,0.2,ode,4,3,0.2,,,,0,,0,0,1
asymptote:low:ode:4,asymptote,low,0.2,ode,4,5,0.2,,,,0,,0,0,1
asymptote:low:ode:5,asymptote,low,0.2,ode,5,1,0.2,,,,0,,0,0,1
asymptote:low:ode:5,asymptote,low,0.2,ode,5,3,0.2,,,,0,,0,0,1
asymptote:low:ode:5,asymptote,low,0.2,ode,5,5,0.2,,,,0,,0,1,0
asymptote:low:ode:6,asymptote,low,0.2,ode,6,1,0.2,,,,0,,0,0,1
asymptote:low:ode:6,asymptote,low,0.2,ode,6,3,0.2,,,,0,,0,0,1
asymptote:low:ode:6,asymptote,low,0.2,ode,6,5,0.2,,,,0,,0,1,0
asymptote:low:ode:7,asymptote,low,0.2,ode,7,1,0.2,,,,0,,0,0,1
asymptote:low:ode:7,asymptote,low,0.2,ode,7,3,0.2,,,,0,,0,0,1
asymptote:low:ode:7,asymptote,low,0.2,ode,7,5,0.2,,,,0,,0,0,1
asymptote:low:ode:8,asymptote,low,0.2,ode,8,1,0.2,,,,0,,0,0,1
asymptote:low:ode:8,asymptote,low,0.2,ode,8,3,0.2,,,,0,,0,0,1
asymptote:low:ode:8,asymptote,low,0.2,ode,8,5,0.2,,,,0,,0,0,1
asymptote:low:ode:9,asymptote,low,0.2,ode,9,1,0.2,,,,0,,0,1,0
asymptote:low:ode:9,asymptote,low,0.2,ode,9,3,0.2,,,,0,,0,1,0
asymptote:low:ode:9,asymptote,low,0.2,ode,9,5,0.2,,,,0,,0,1,0
asymptote:low:ode:10,asymptote,low,0.2,ode,10,1,0.2,,,,0,,0,1,0
asymptote:low:ode:10,asymptote,low,0.2,ode,10,3,0.2,,,,0,,0,1,0
asymptote:low:ode:10,asymptote,low,0.2,ode,10,5,0.2,,,,0,,0,1,0
asymptote:low:ode:11,asymptote,low,0.2,ode,11,1,0.2,,,,0,,0,0,1
asymptote:low:ode:11,asymptote,low,0.2,ode,11,3,0.2,,,,0,,0,0,1
asymptote:low:ode:11,asymptote,low,0.2,ode,11,5,0.2,,,,0,,0,0,1
asymptote:low:ode:12,asymptote,low,0.2,ode,12,1,0.2,,,,0,,0,1,0
asymptote:low:ode:12,asymptote,low,0.2,ode,12,3,0.2,,,,0,,0,1,0
asymptote:low:ode:12,asymptote,low,0.2,ode,12,5,0.2,,,,0,,0,1,0
asymptote:low:ode:13,asymptote,low,0.2,ode,13,1,0.2,,,,0,,0,1,0
asymptote:low:ode:13,asymptote,low,0.2,ode,13,3,0.2,,,,0,,0,1,0
asymptote:low:ode:13,asymptote,low,0.2,ode,13,5,0.2,,,,0,,0,1,0
asymptote:low:ode:14,asymptote,low,0.2,ode,14,1,0.2,,,,0,,0,1,0
asymptote:low:ode:14,asymptote,low,0.2,ode,14,3,0.2,,,,0,,0,1,0
asymptote:low:ode:14,asymptote,low,0.2,ode,14,5,0.2,,,,0,,0,1,0
asymptote:low:ode:15,asymptote,low,0.2,ode,15,1,0.2,,,,0,,0,0,1
asymptote:low:ode:15,asymptote,low,0.2,ode,15,3,0.2,,,,0,,0,0,1
asymptote:low:ode:15,asymptote,low,0.2,ode,15,5,0.2,,,,0,,0,0,1
asymptote:low:ode:16,asymptote,low,0.2,ode,16,1,0.2,,,,0,,0,1,0
asymptote:low:ode:16,asymptote,low,0.2,ode,16,3,0.2,,,,0,,0,1,0
asymptote:low:ode:16,asymptote,low,0.2,ode,16,5,0.2,,,,0,,0,1,0
asymptote:low:ode:17,asymptote,low,0.2,ode,17,1,0.2,,,,0,,0,0,1
asymptote:low:ode:17,asymptote,low,0.2,ode,17,3,0.2,,,,0,,0,0,1
asymptote:low:ode:17,asymptote,low,0.2,ode,17,5,0.2,,,,0,,0,0,1
asymptote:low:ode:18,asymptote,low,0.2,ode,18,1,0.2,,,,0,,0,0,1
asymptote:low:ode:18,asymptote,low,0.2,ode,18,3,0.2,,,,0,,0,0,1
asymptote:low:ode:18,asymptote,low,0.2,ode,18,5,0.2,,,,0,,0,0,1
asymptote:low:ode:19,asymptote,low,0.2,ode,19,1,0.2,,,,0,,0,1,0
asymptote:low:ode:19,asymptote,low,0.2,ode,19,3,0.2,,,,0,,0,1,0
asymptote:low:ode:19,asymptote,low,0.2,ode,19,5,0.2,,,,0,,0,1,0
asymptote:mid:spline:0,asymptote,mid,0.5,spline,0,1,0.2,0.4,0.4,,1,,0,1,0
asymptote:mid:spline:0,asymptote,mid,0.5,spline,0,3,0.2,0.4,0.4,,1,,0,1,0
asymptote:mid:spline:0,asymptote,mid,0.5,spline,0,5,0.2,0.4,0.4,,1,,0,1,0
asymptote:mid:spline:1,asymptote,mid,0.5,spline,1,1,0.2,,,,0,,0,0,1
asymptote:mid:spline:1,asymptote,mid,0.5,spline,1,3,0.2,,,,0,,0,0,1
asymptote:mid:spline:1,asymptote,mid,0.5,spline,1,5,0.2,,,,0,,0,0,1
asymptote:mid:spline:2,asymptote,mid,0.5,spline,2,1,0.2,0.3,0.3,,1,,0,1,0
