task_id,field,generator,draw,baseline_specification_state,sign,epsilon_break,break_status,epsilon_CW,CW_status,delta_epsilon_CW
lower_bound_level:ode:12,lower_bound_level,ode,12,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:12,lower_bound_level,ode,12,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:13,lower_bound_level,ode,13,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:13,lower_bound_level,ode,13,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:13,lower_bound_level,ode,13,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:13,lower_bound_level,ode,13,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:13,lower_bound_level,ode,13,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:13,lower_bound_level,ode,13,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:14,lower_bound_level,ode,14,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:14,lower_bound_level,ode,14,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:14,lower_bound_level,ode,14,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:14,lower_bound_level,ode,14,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:14,lower_bound_level,ode,14,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:14,lower_bound_level,ode,14,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:15,lower_bound_level,ode,15,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:15,lower_bound_level,ode,15,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:15,lower_bound_level,ode,15,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:15,lower_bound_level,ode,15,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:15,lower_bound_level,ode,15,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:15,lower_bound_level,ode,15,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:16,lower_bound_level,ode,16,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:16,lower_bound_level,ode,16,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:16,lower_bound_level,ode,16,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:16,lower_bound_level,ode,16,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:16,lower_bound_level,ode,16,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:16,lower_bound_level,ode,16,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:17,lower_bound_level,ode,17,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:17,lower_bound_level,ode,17,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:17,lower_bound_level,ode,17,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:17,lower_bound_level,ode,17,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:17,lower_bound_level,ode,17,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:17,lower_bound_level,ode,17,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:18,lower_bound_level,ode,18,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:18,lower_bound_level,ode,18,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:18,lower_bound_level,ode,18,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:18,lower_bound_level,ode,18,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:18,lower_bound_level,ode,18,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:18,lower_bound_level,ode,18,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:19,lower_bound_level,ode,19,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:19,lower_bound_level,ode,19,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:19,lower_bound_level,ode,19,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:19,lower_bound_level,ode,19,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:19,lower_bound_level,ode,19,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:19,lower_bound_level,ode,19,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:20,lower_bound_level,ode,20,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:20,lower_bound_level,ode,20,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:20,lower_bound_level,ode,20,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:20,lower_bound_level,ode,20,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:20,lower_bound_level,ode,20,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:20,lower_bound_level,ode,20,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:21,lower_bound_level,ode,21,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:21,lower_bound_level,ode,21,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:21,lower_bound_level,ode,21,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:21,lower_bound_level,ode,21,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:21,lower_bound_level,ode,21,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:21,lower_bound_level,ode,21,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:22,lower_bound_level,ode,22,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:22,lower_bound_level,ode,22,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:22,lower_bound_level,ode,22,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:22,lower_bound_level,ode,22,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:22,lower_bound_level,ode,22,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:22,lower_bound_level,ode,22,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:23,lower_bound_level,ode,23,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:23,lower_bound_level,ode,23,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:23,lower_bound_level,ode,23,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:23,lower_bound_level,ode,23,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:23,lower_bound_level,ode,23,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:23,lower_bound_level,ode,23,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:24,lower_bound_level,ode,24,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:24,lower_bound_level,ode,24,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:24,lower_bound_level,ode,24,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:24,lower_bound_level,ode,24,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:24,lower_bound_level,ode,24,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:24,lower_bound_level,ode,24,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:25,lower_bound_level,ode,25,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:25,lower_bound_level,ode,25,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:25,lower_bound_level,ode,25,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:25,lower_bound_level,ode,25,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:25,lower_bound_level,ode,25,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:25,lower_bound_level,ode,25,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:26,lower_bound_level,ode,26,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:26,lower_bound_level,ode,26,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:26,lower_bound_level,ode,26,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:26,lower_bound_level,ode,26,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:26,lower_bound_level,ode,26,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:26,lower_bound_level,ode,26,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:27,lower_bound_level,ode,27,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:27,lower_bound_level,ode,27,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:27,lower_bound_level,ode,27,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:27,lower_bound_level,ode,27,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:27,lower_bound_level,ode,27,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:27,lower_bound_level,ode,27,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:28,lower_bound_level,ode,28,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:28,lower_bound_level,ode,28,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:28,lower_bound_level,ode,28,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:28,lower_bound_level,ode,28,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:28,lower_bound_level,ode,28,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:28,lower_bound_level,ode,28,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:ode:29,lower_bound_level,ode,29,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:29,lower_bound_level,ode,29,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:ode:29,lower_bound_level,ode,29,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:29,lower_bound_level,ode,29,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:ode:29,lower_bound_level,ode,29,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:ode:29,lower_bound_level,ode,29,m0=0.075,1,0.1,observed,0.1,observed,0.0
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:0,asymptotic_limit,spline,0,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:1,asymptotic_limit,spline,1,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:1,asymptotic_limit,spline,1,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:1,asymptotic_limit,spline,1,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:1,asymptotic_limit,spline,1,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:1,asymptotic_limit,spline,1,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:1,asymptotic_limit,spline,1,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:2,asymptotic_limit,spline,2,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:2,asymptotic_limit,spline,2,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:2,asymptotic_limit,spline,2,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:2,asymptotic_limit,spline,2,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:2,asymptotic_limit,spline,2,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:2,asymptotic_limit,spline,2,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:3,asymptotic_limit,spline,3,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:3,asymptotic_limit,spline,3,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:3,asymptotic_limit,spline,3,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:3,asymptotic_limit,spline,3,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:3,asymptotic_limit,spline,3,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:3,asymptotic_limit,spline,3,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:4,asymptotic_limit,spline,4,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:4,asymptotic_limit,spline,4,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:4,asymptotic_limit,spline,4,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:4,asymptotic_limit,spline,4,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:4,asymptotic_limit,spline,4,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:4,asymptotic_limit,spline,4,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:5,asymptotic_limit,spline,5,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:5,asymptotic_limit,spline,5,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:5,asymptotic_limit,spline,5,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:5,asymptotic_limit,spline,5,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:5,asymptotic_limit,spline,5,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:5,asymptotic_limit,spline,5,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:6,asymptotic_limit,spline,6,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:6,asymptotic_limit,spline,6,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:6,asymptotic_limit,spline,6,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:6,asymptotic_limit,spline,6,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:6,asymptotic_limit,spline,6,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:6,asymptotic_limit,spline,6,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:7,asymptotic_limit,spline,7,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:7,asymptotic_limit,spline,7,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:7,asymptotic_limit,spline,7,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:7,asymptotic_limit,spline,7,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:7,asymptotic_limit,spline,7,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:7,asymptotic_limit,spline,7,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:8,asymptotic_limit,spline,8,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:8,asymptotic_limit,spline,8,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:8,asymptotic_limit,spline,8,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:8,asymptotic_limit,spline,8,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:8,asymptotic_limit,spline,8,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:8,asymptotic_limit,spline,8,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:9,asymptotic_limit,spline,9,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:9,asymptotic_limit,spline,9,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:9,asymptotic_limit,spline,9,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:9,asymptotic_limit,spline,9,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:9,asymptotic_limit,spline,9,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:9,asymptotic_limit,spline,9,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:10,asymptotic_limit,spline,10,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:10,asymptotic_limit,spline,10,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:10,asymptotic_limit,spline,10,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:10,asymptotic_limit,spline,10,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:10,asymptotic_limit,spline,10,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:10,asymptotic_limit,spline,10,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:11,asymptotic_limit,spline,11,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:11,asymptotic_limit,spline,11,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:11,asymptotic_limit,spline,11,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:11,asymptotic_limit,spline,11,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:11,asymptotic_limit,spline,11,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:11,asymptotic_limit,spline,11,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:12,asymptotic_limit,spline,12,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:12,asymptotic_limit,spline,12,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:12,asymptotic_limit,spline,12,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:12,asymptotic_limit,spline,12,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:12,asymptotic_limit,spline,12,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:12,asymptotic_limit,spline,12,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:13,asymptotic_limit,spline,13,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:13,asymptotic_limit,spline,13,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:13,asymptotic_limit,spline,13,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:13,asymptotic_limit,spline,13,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:13,asymptotic_limit,spline,13,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:13,asymptotic_limit,spline,13,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:14,asymptotic_limit,spline,14,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:14,asymptotic_limit,spline,14,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:14,asymptotic_limit,spline,14,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:14,asymptotic_limit,spline,14,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:14,asymptotic_limit,spline,14,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:14,asymptotic_limit,spline,14,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:15,asymptotic_limit,spline,15,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:15,asymptotic_limit,spline,15,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:15,asymptotic_limit,spline,15,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:15,asymptotic_limit,spline,15,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:15,asymptotic_limit,spline,15,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:15,asymptotic_limit,spline,15,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:16,asymptotic_limit,spline,16,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:16,asymptotic_limit,spline,16,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:16,asymptotic_limit,spline,16,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:16,asymptotic_limit,spline,16,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:16,asymptotic_limit,spline,16,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:16,asymptotic_limit,spline,16,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:17,asymptotic_limit,spline,17,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:17,asymptotic_limit,spline,17,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:17,asymptotic_limit,spline,17,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:17,asymptotic_limit,spline,17,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:17,asymptotic_limit,spline,17,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:17,asymptotic_limit,spline,17,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:18,asymptotic_limit,spline,18,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:18,asymptotic_limit,spline,18,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:18,asymptotic_limit,spline,18,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:18,asymptotic_limit,spline,18,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:18,asymptotic_limit,spline,18,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:18,asymptotic_limit,spline,18,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:19,asymptotic_limit,spline,19,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:19,asymptotic_limit,spline,19,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:19,asymptotic_limit,spline,19,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:19,asymptotic_limit,spline,19,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:19,asymptotic_limit,spline,19,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:19,asymptotic_limit,spline,19,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:20,asymptotic_limit,spline,20,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:20,asymptotic_limit,spline,20,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:20,asymptotic_limit,spline,20,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:20,asymptotic_limit,spline,20,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:20,asymptotic_limit,spline,20,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:20,asymptotic_limit,spline,20,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:21,asymptotic_limit,spline,21,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:21,asymptotic_limit,spline,21,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:21,asymptotic_limit,spline,21,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:21,asymptotic_limit,spline,21,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:21,asymptotic_limit,spline,21,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:21,asymptotic_limit,spline,21,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:22,asymptotic_limit,spline,22,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:22,asymptotic_limit,spline,22,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:22,asymptotic_limit,spline,22,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:22,asymptotic_limit,spline,22,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:22,asymptotic_limit,spline,22,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:22,asymptotic_limit,spline,22,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:23,asymptotic_limit,spline,23,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:23,asymptotic_limit,spline,23,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:23,asymptotic_limit,spline,23,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:23,asymptotic_limit,spline,23,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:23,asymptotic_limit,spline,23,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:23,asymptotic_limit,spline,23,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:24,asymptotic_limit,spline,24,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
