intent_name,generator,eta,scope_stratum,target_seed,accepted_attempt,task_seed,generator_intended_atoms,oracle_envelope_atoms,oracle_envelope_size,implied_atoms,candidate_count
turning+bound+asymptote,ode,low,persistent_within_tested_domain,3,1,1665442677,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,low,persistent_within_tested_domain,4,1,368576285,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,low,persistent_within_tested_domain,5,1,2222465409,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,low,persistent_within_tested_domain,6,1,2285330327,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,low,persistent_within_tested_domain,7,1,954666831,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,low,persistent_within_tested_domain,8,1,407381622,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,low,persistent_within_tested_domain,9,1,3176979412,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,0,1,3395488130,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,1,1,3909338435,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,2,1,2419290860,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,3,1,3559807938,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,4,1,1046564040,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,5,1,1269026815,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,6,1,4111085517,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,7,1,1834983862,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,8,1,1608556341,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,limited,9,1,1736812762,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,0,1,213263891,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,1,1,1019599515,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,2,1,1549618804,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,3,1,3726107298,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,4,1,1316164312,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,5,1,1813658256,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,6,1,3318074644,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,7,1,1691981248,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,8,1,2172473244,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,intermediate,9,1,3306236469,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,0,1,2515101134,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,1,1,4137131359,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,2,1,394267989,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,3,1,613825763,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,4,1,1931624650,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,5,1,3846109681,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,6,1,3123579027,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,7,1,2339534360,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,8,1,3964808558,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,mid,persistent_within_tested_domain,9,1,89104707,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,0,1,3774550694,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,1,1,1570586459,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,2,1,1707245758,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,3,1,793972363,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,4,1,3225439484,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,5,1,2708626064,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,6,1,2099733789,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,7,1,3719993230,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,8,1,2854653891,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,limited,9,1,1767687614,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,0,1,3610828361,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,1,1,1069546110,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,2,1,1060490241,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,3,1,3091171189,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,4,1,1956722189,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,5,1,516531064,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,6,1,4044176218,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,7,1,3170788293,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,8,1,2206015244,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,intermediate,9,1,1746960322,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,0,1,2216547843,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,1,1,2597034164,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,2,1,434620097,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,3,1,4192172749,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,4,1,3884732241,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,5,1,495199169,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,6,1,1035927083,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,7,1,153834356,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,8,1,2451523258,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
turning+bound+asymptote,ode,high,persistent_within_tested_domain,9,1,1531897579,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,4,inflection_concave_to_convex,15
regime+bound+asymptote,spline,low,limited,0,1,2705270888,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,1,1,1957678404,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,2,1,3277605528,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,3,1,130185935,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,4,1,3314196314,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,5,1,2078326593,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,6,1,3708192819,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,7,1,4270678814,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,8,1,1450507882,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,limited,9,1,3810016865,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,0,1,344101009,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,1,1,3398237516,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,2,1,531717774,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,3,1,2127325515,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,4,1,1260949490,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,5,1,2414816138,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,6,1,2211794385,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,7,1,2965804428,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,8,1,1677825669,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,intermediate,9,1,555778321,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,0,1,190469447,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,1,1,3821515866,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,2,1,644008785,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,3,1,1515864185,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,4,1,1628474830,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,5,1,2687322190,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,6,1,221442320,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,7,1,2416604849,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,8,1,1009443526,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,low,persistent_within_tested_domain,9,1,4117504454,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,0,1,3404006241,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,1,1,1044176677,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,2,1,439828485,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,3,1,2663966125,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,4,1,474011145,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,5,1,2616104996,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,6,1,3726849108,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,7,1,1009192956,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,8,1,3640142672,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,limited,9,1,4248928473,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,0,1,391753676,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,1,1,1886909104,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,2,1,3670526662,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,3,1,4035639549,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,4,1,4003082612,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,5,1,1153852804,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,6,1,1817049259,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,7,1,3713579887,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,8,1,2191504986,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
regime+bound+asymptote,spline,mid,intermediate,9,1,2380488536,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,curvature_convex|direction_decreasing,31
