task_id,intent_name,generator,seed,candidate_role,supplied_atoms,pstar_atoms,intended_atoms,incidental_atoms,C_atom,atom_status,S_supplied,S_star,delta_S_miss,ESS,candidate_floor_hit,oracle_floor_hit,gap_lower_bound,information_status,missing_atoms,marginal_json,nested_floor_violation
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.0904129816143648,1.3817362187969218,0.2913232371825569,219.6236912424111,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,"{""asymptote_to_0_from_above"": 0.10708674237935645, ""inflection_concave_to_convex"": 0.2904731688755362, ""lower_bound_0"": 0.002660201428901443}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,lower_bound_0,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,0.28888411334161107,1.3817362187969218,1.0928521054553106,219.6236912424111,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex|turning_maximum,"{""asymptote_to_0_from_above"": 0.7287235631436801, ""inflection_concave_to_convex"": 0.9474921388470579, ""turning_maximum"": 0.8041890697016552}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.0176076764852913,1.3817362187969218,0.3641285423116305,219.6236912424111,0,0,0,informationally_incomplete,inflection_concave_to_convex|lower_bound_0|turning_maximum,"{""inflection_concave_to_convex"": 0.35844727461838777, ""lower_bound_0"": 0.0, ""turning_maximum"": 0.17989204750843002}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.0930731830432663,1.3817362187969218,0.2886630357536555,219.6236912424111,0,0,0,informationally_incomplete,asymptote_to_0_from_above|inflection_concave_to_convex,"{""asymptote_to_0_from_above"": 0.104426540950455, ""inflection_concave_to_convex"": 0.28781296744663476}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.1974997239937213,1.3817362187969218,0.18423649480320048,219.6236912424111,0,0,0,informationally_incomplete,inflection_concave_to_convex|lower_bound_0,"{""inflection_concave_to_convex"": 0.18423649480320048, ""lower_bound_0"": 0.0}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.0176076764852913,1.3817362187969218,0.3641285423116305,219.6236912424111,0,0,0,informationally_incomplete,inflection_concave_to_convex|turning_maximum,"{""inflection_concave_to_convex"": 0.35844727461838777, ""turning_maximum"": 0.17989204750843002}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,0,atom_incomplete,1.1974997239937213,1.3817362187969218,0.18423649480320048,219.6236912424111,0,0,0,informationally_incomplete,inflection_concave_to_convex,"{""inflection_concave_to_convex"": 0.18423649480320048}",0
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,0,oracle_envelope,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|turning_maximum,turning_maximum|lower_bound_0|asymptote_to_0_from_above,inflection_concave_to_convex,1,atom_complete,1.3817362187969218,1.3817362187969218,0.0,219.6236912424111,0,0,0,oracle_reference,,{},0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,0.7056800756381196,1.3631779963404853,0.6574979207023657,1998.5674455887065,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.49289430110995314, ""curvature_convex"": 0.4582788957914914, ""direction_decreasing"": 0.13385506038970274, ""lower_bound_0"": 0.36851887327342814}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,0.8203508888298302,1.3631779963404853,0.5428271075106551,1998.5674455887065,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,"{""asymptote_to_0_from_above"": 0.21909386586854318, ""curvature_convex"": 0.2822902320338784, ""direction_decreasing"": 0.2749772951983974, ""regime_postchange"": 0.25384806008171756}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.0394447546983734,1.3631779963404853,0.3237332416421119,1998.5674455887065,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,"{""curvature_convex"": 0.15732544367660695, ""direction_decreasing"": 0.18865077764354998, ""lower_bound_0"": 0.0, ""regime_postchange"": 0.15912962204969938}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.0741989489115478,1.3631779963404853,0.28897904742893754,1998.5674455887065,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing,"{""asymptote_to_0_from_above"": 0.124375427836525, ""curvature_convex"": 0.17218327549622403, ""direction_decreasing"": 0.16046424255283886}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.1985743767480728,1.3631779963404853,0.16460361959241254,1998.5674455887065,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.08790094963219519, ""direction_decreasing"": 0.1157283213157625, ""lower_bound_0"": 0.0}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.0394447546983734,1.3631779963404853,0.3237332416421119,1998.5674455887065,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|regime_postchange,"{""curvature_convex"": 0.15732544367660695, ""direction_decreasing"": 0.18865077764354998, ""regime_postchange"": 0.15912962204969938}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,supplied,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.1985743767480728,1.3631779963404853,0.16460361959241254,1998.5674455887065,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing,"{""curvature_convex"": 0.08790094963219519, ""direction_decreasing"": 0.1157283213157625}",0
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,0,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,1,atom_complete,1.3631779963404853,1.3631779963404853,0.0,1998.5674455887065,0,0,0,oracle_reference,,{},0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,0.6689347942438905,1.3862943611198906,0.7173595668760001,714.1474976172128,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.7173595668760001, ""curvature_convex"": 0.6645932676853773, ""direction_decreasing"": 0.01231229073495732, ""lower_bound_0"": 0.7173595668760001}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,informationally_complete,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,"{""asymptote_to_0_from_above"": 0.0, ""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""regime_postchange"": 0.0}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,informationally_complete,curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0, ""regime_postchange"": 0.0}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,informationally_complete,asymptote_to_0_from_above|curvature_convex|direction_decreasing,"{""asymptote_to_0_from_above"": 0.0, ""curvature_convex"": 0.0, ""direction_decreasing"": 0.0}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,informationally_complete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""lower_bound_0"": 0.0}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,informationally_complete,curvature_convex|direction_decreasing|regime_postchange,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0, ""regime_postchange"": 0.0}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,supplied,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,informationally_complete,curvature_convex|direction_decreasing,"{""curvature_convex"": 0.0, ""direction_decreasing"": 0.0}",0
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,0,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,1,atom_complete,1.3862943611198906,1.3862943611198906,0.0,714.1474976172128,0,0,0,oracle_reference,,{},0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,0.6822841048274819,1.3711221356864551,0.6888380308589732,1903.4117672120985,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,"{""asymptote_to_0_from_above"": 0.5861469042806355, ""curvature_convex"": 0.49940145424765836, ""direction_decreasing"": 0.11153612880947505, ""lower_bound_0"": 0.5171938711930242}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.0641042018103208,1.3711221356864551,0.3070179338761343,1903.4117672120985,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,"{""asymptote_to_0_from_above"": 0.11215899731060519, ""curvature_convex"": 0.16141251291370917, ""direction_decreasing"": 0.1954817729345837, ""regime_postchange"": 0.13537377421018526}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.176263199120926,1.3711221356864551,0.1948589365655291,1903.4117672120985,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,"{""curvature_convex"": 0.09886614051277753, ""direction_decreasing"": 0.13956574410392464, ""lower_bound_0"": 0.0, ""regime_postchange"": 0.09216780998719143}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.199477976020506,1.3711221356864551,0.17164415966594904,1903.4117672120985,0,0,0,informationally_incomplete,asymptote_to_0_from_above|curvature_convex|direction_decreasing,"{""asymptote_to_0_from_above"": 0.06895303308761136, ""curvature_convex"": 0.09525018634244042, ""direction_decreasing"": 0.11055654794924896}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.2684310091081175,1.3711221356864551,0.10269112657833768,1903.4117672120985,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|lower_bound_0,"{""curvature_convex"": 0.05521566245881204, ""direction_decreasing"": 0.07766023375679754, ""lower_bound_0"": 0.0}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|lower_bound_0,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.176263199120926,1.3711221356864551,0.1948589365655291,1903.4117672120985,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing|regime_postchange,"{""curvature_convex"": 0.09886614051277753, ""direction_decreasing"": 0.13956574410392464, ""regime_postchange"": 0.09216780998719143}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,supplied,asymptote_to_0_from_above|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,0,atom_incomplete,1.2684310091081175,1.3711221356864551,0.10269112657833768,1903.4117672120985,0,0,0,informationally_incomplete,curvature_convex|direction_decreasing,"{""curvature_convex"": 0.05521566245881204, ""direction_decreasing"": 0.07766023375679754}",0
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,0,oracle_envelope,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange|lower_bound_0|asymptote_to_0_from_above,curvature_convex|direction_decreasing,1,atom_complete,1.3711221356864551,1.3711221356864551,0.0,1903.4117672120985,0,0,0,oracle_reference,,{},0
