task_id,eta,generator,requested_scope_stratum,measured_scope_stratum,pstar_atoms,candidate_atoms,oracle_size,omitted_count,S,ESS,floor_hit,delta_S_miss,gap_status,N_obs,O_P,C_P,C_Pstar,task_weight
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|lower_bound_0,5,3,1.382873203948028,2165.061837718141,0,0.003421157171862532,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|regime_postchange,5,3,1.1740923145008182,2165.061837718141,0,0.21220204661907238,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|lower_bound_0,5,3,1.3840189853845013,2165.061837718141,0,0.0022753757353892734,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|regime_postchange,5,3,0.7260599614317893,2165.061837718141,0,0.6602343996881013,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,lower_bound_0|regime_postchange,5,3,1.38139547164343,2165.061837718141,0,0.004898889476460555,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing,5,2,1.3862909336591318,2165.061837718141,0,3.4274607587647665e-06,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0,5,2,1.383925268853931,2165.061837718141,0,0.0023690922659596048,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|regime_postchange,5,2,1.384852850810568,2165.061837718141,0,0.0014415103093226023,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,5,2,1.3846415090051276,2165.061837718141,0,0.0016528521147629593,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|regime_postchange,5,2,1.384833695696371,2165.061837718141,0,0.001460665423519636,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|lower_bound_0|regime_postchange,5,2,1.38256881541241,2165.061837718141,0,0.0037255457074805154,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing|lower_bound_0,5,2,1.386048498815026,2165.061837718141,0,0.00024586230486467464,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing|regime_postchange,5,2,1.2464388105155668,2165.061837718141,0,0.13985555060432375,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|lower_bound_0|regime_postchange,5,2,1.3843371767359212,2165.061837718141,0,0.0019571843839694125,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|lower_bound_0|regime_postchange,5,2,1.384453129986753,2165.061837718141,0,0.0018412311331374998,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,5,1,1.3862909336591318,2165.061837718141,0,3.4274607587647665e-06,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,5,1,1.3862943611198906,2165.061837718141,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0|regime_postchange,5,1,1.384852850810568,2165.061837718141,0,0.0014415103093226023,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|lower_bound_0|regime_postchange,5,1,1.384833695696371,2165.061837718141,0,0.001460665423519636,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,1,1.3862943611198906,2165.061837718141,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:3,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,0,1.3862943611198906,2165.061837718141,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above,5,4,1.3862909540497153,1841.433680060525,0,3.4070701753208255e-06,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex,5,4,1.0729195211543419,1841.433680060525,0,0.3133748399655487,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing,5,4,0.3305463717158008,1841.433680060525,0,1.0557479894040898,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,lower_bound_0,5,4,1.3857545901494046,1841.433680060525,0,0.0005397709704859643,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange,5,4,0.6855257612227142,1841.433680060525,0,0.7007685998971763,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex,5,3,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing,5,3,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|lower_bound_0,5,3,1.3862909540497153,1841.433680060525,0,3.4070701753208255e-06,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|regime_postchange,5,3,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing,5,3,1.1396647516282807,1841.433680060525,0,0.24662960949160984,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|lower_bound_0,5,3,1.3859040864012029,1841.433680060525,0,0.0003902747186876887,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|regime_postchange,5,3,1.2221971584270073,1841.433680060525,0,0.1640972026928833,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|lower_bound_0,5,3,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|regime_postchange,5,3,0.7208455014536423,1841.433680060525,0,0.6654488596662482,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,lower_bound_0|regime_postchange,5,3,1.3859036801325824,1841.433680060525,0,0.00039068098730821177,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|regime_postchange,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|regime_postchange,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|lower_bound_0|regime_postchange,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing|lower_bound_0,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing|regime_postchange,5,2,1.2648972807476915,1841.433680060525,0,0.1213970803721991,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|lower_bound_0|regime_postchange,5,2,1.3859040864012029,1841.433680060525,0,0.0003902747186876887,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|lower_bound_0|regime_postchange,5,2,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0,5,1,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,5,1,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0|regime_postchange,5,1,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|lower_bound_0|regime_postchange,5,1,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,1,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:4,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,0,1.3862943611198906,1841.433680060525,0,0.0,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above,5,4,0.9099568403721081,1927.367330778182,0,0.44533868294980805,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex,5,4,0.9466380587122621,1927.367330778182,0,0.408657464609654,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing,5,4,0.7267350278010183,1927.367330778182,0,0.6285604955208979,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,lower_bound_0,5,4,0.4152228471719624,1927.367330778182,0,0.9400726761499538,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,regime_postchange,5,4,0.6837891911685684,1927.367330778182,0,0.6715063321533478,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex,5,3,1.181051105720941,1927.367330778182,0,0.1742444176009752,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing,5,3,1.1747556015884695,1927.367330778182,0,0.18053992173344668,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|lower_bound_0,5,3,0.9099568403721081,1927.367330778182,0,0.44533868294980805,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|regime_postchange,5,3,1.1037562883314083,1927.367330778182,0,0.2515392349905079,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|direction_decreasing,5,3,1.315936484289577,1927.367330778182,0,0.03935903903233906,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|lower_bound_0,5,3,0.9637738121961178,1927.367330778182,0,0.39152171112579837,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,curvature_convex|regime_postchange,5,3,1.1376678900677117,1927.367330778182,0,0.21762763325420442,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|lower_bound_0,5,3,0.9163892316378224,1927.367330778182,0,0.4389062916840938,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,direction_decreasing|regime_postchange,5,3,0.9952134395751965,1927.367330778182,0,0.3600820837467197,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,lower_bound_0|regime_postchange,5,3,0.7713630874633878,1927.367330778182,0,0.5839324358585284,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing,5,2,1.3301545933119614,1927.367330778182,0,0.025140930009954765,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0,5,2,1.181051105720941,1927.367330778182,0,0.1742444176009752,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|curvature_convex|regime_postchange,5,2,1.2705019576536776,1927.367330778182,0,0.08479356566823859,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|lower_bound_0,5,2,1.1747556015884695,1927.367330778182,0,0.18053992173344668,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
regime+bound+asymptote:spline:mid:persistent_within_tested_domain:5,mid,spline,persistent_within_tested_domain,persistent_within_tested_domain,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,asymptote_to_0_from_above|direction_decreasing|regime_postchange,5,2,1.2661210568510668,1927.367330778182,0,0.08917446647084937,exact,0,0,1|1|1|1|1,1|1|1|1|1,0.03225806451612903
