task_id,primitive,tier,generator,seed,horizon,V_raw,C_contiguous,H_valid,tau_v
regime:persistent_within_domain:ode:24,regime,persistent_within_domain,ode,24,0.5,1,1,1.0,
regime:persistent_within_domain:ode:24,regime,persistent_within_domain,ode,24,0.6,1,1,1.0,
regime:persistent_within_domain:ode:24,regime,persistent_within_domain,ode,24,0.7,1,1,1.0,
regime:persistent_within_domain:ode:24,regime,persistent_within_domain,ode,24,0.8,1,1,1.0,
regime:persistent_within_domain:ode:24,regime,persistent_within_domain,ode,24,0.9,1,1,1.0,
regime:persistent_within_domain:ode:24,regime,persistent_within_domain,ode,24,1.0,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,0.45,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,0.5,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,0.6,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,0.7,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,0.8,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,0.9,1,1,1.0,
regime:persistent_within_domain:ode:25,regime,persistent_within_domain,ode,25,1.0,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,0.45,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,0.5,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,0.6,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,0.7,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,0.8,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,0.9,1,1,1.0,
regime:persistent_within_domain:ode:26,regime,persistent_within_domain,ode,26,1.0,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,0.45,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,0.5,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,0.6,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,0.7,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,0.8,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,0.9,1,1,1.0,
regime:persistent_within_domain:ode:27,regime,persistent_within_domain,ode,27,1.0,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,0.45,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,0.5,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,0.6,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,0.7,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,0.8,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,0.9,1,1,1.0,
regime:persistent_within_domain:ode:28,regime,persistent_within_domain,ode,28,1.0,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,0.45,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,0.5,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,0.6,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,0.7,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,0.8,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,0.9,1,1,1.0,
regime:persistent_within_domain:ode:29,regime,persistent_within_domain,ode,29,1.0,1,1,1.0,
bound:local:spline:0,bound,local,spline,0,0.45,1,1,0.6,0.5661080225873314
bound:local:spline:0,bound,local,spline,0,0.5,1,1,0.6,0.5661080225873314
bound:local:spline:0,bound,local,spline,0,0.6,1,1,0.6,0.5661080225873314
bound:local:spline:0,bound,local,spline,0,0.7,0,0,0.6,0.5661080225873314
bound:local:spline:0,bound,local,spline,0,0.8,0,0,0.6,0.5661080225873314
bound:local:spline:0,bound,local,spline,0,0.9,0,0,0.6,0.5661080225873314
bound:local:spline:0,bound,local,spline,0,1.0,0,0,0.6,0.5661080225873314
bound:local:spline:1,bound,local,spline,1,0.45,1,1,0.6,0.53727041891801
bound:local:spline:1,bound,local,spline,1,0.5,1,1,0.6,0.53727041891801
bound:local:spline:1,bound,local,spline,1,0.6,1,1,0.6,0.53727041891801
bound:local:spline:1,bound,local,spline,1,0.7,0,0,0.6,0.53727041891801
bound:local:spline:1,bound,local,spline,1,0.8,0,0,0.6,0.53727041891801
bound:local:spline:1,bound,local,spline,1,0.9,0,0,0.6,0.53727041891801
bound:local:spline:1,bound,local,spline,1,1.0,0,0,0.6,0.53727041891801
bound:local:spline:2,bound,local,spline,2,0.45,1,1,0.6,0.5607683159236808
bound:local:spline:2,bound,local,spline,2,0.5,1,1,0.6,0.5607683159236808
bound:local:spline:2,bound,local,spline,2,0.6,1,1,0.6,0.5607683159236808
bound:local:spline:2,bound,local,spline,2,0.7,0,0,0.6,0.5607683159236808
bound:local:spline:2,bound,local,spline,2,0.8,0,0,0.6,0.5607683159236808
bound:local:spline:2,bound,local,spline,2,0.9,0,0,0.6,0.5607683159236808
bound:local:spline:2,bound,local,spline,2,1.0,0,0,0.6,0.5607683159236808
bound:local:spline:3,bound,local,spline,3,0.45,1,1,0.6,0.544192565338827
bound:local:spline:3,bound,local,spline,3,0.5,1,1,0.6,0.544192565338827
bound:local:spline:3,bound,local,spline,3,0.6,1,1,0.6,0.544192565338827
bound:local:spline:3,bound,local,spline,3,0.7,0,0,0.6,0.544192565338827
bound:local:spline:3,bound,local,spline,3,0.8,0,0,0.6,0.544192565338827
bound:local:spline:3,bound,local,spline,3,0.9,0,0,0.6,0.544192565338827
bound:local:spline:3,bound,local,spline,3,1.0,0,0,0.6,0.544192565338827
bound:local:spline:4,bound,local,spline,4,0.45,1,1,0.6,0.5379125931804043
bound:local:spline:4,bound,local,spline,4,0.5,1,1,0.6,0.5379125931804043
bound:local:spline:4,bound,local,spline,4,0.6,1,1,0.6,0.5379125931804043
bound:local:spline:4,bound,local,spline,4,0.7,0,0,0.6,0.5379125931804043
bound:local:spline:4,bound,local,spline,4,0.8,0,0,0.6,0.5379125931804043
bound:local:spline:4,bound,local,spline,4,0.9,0,0,0.6,0.5379125931804043
bound:local:spline:4,bound,local,spline,4,1.0,0,0,0.6,0.5379125931804043
bound:local:spline:5,bound,local,spline,5,0.45,1,1,0.6,0.5543451657376381
bound:local:spline:5,bound,local,spline,5,0.5,1,1,0.6,0.5543451657376381
bound:local:spline:5,bound,local,spline,5,0.6,1,1,0.6,0.5543451657376381
bound:local:spline:5,bound,local,spline,5,0.7,0,0,0.6,0.5543451657376381
bound:local:spline:5,bound,local,spline,5,0.8,0,0,0.6,0.5543451657376381
bound:local:spline:5,bound,local,spline,5,0.9,0,0,0.6,0.5543451657376381
bound:local:spline:5,bound,local,spline,5,1.0,0,0,0.6,0.5543451657376381
bound:local:spline:6,bound,local,spline,6,0.45,1,1,0.6,0.5458662394130841
bound:local:spline:6,bound,local,spline,6,0.5,1,1,0.6,0.5458662394130841
bound:local:spline:6,bound,local,spline,6,0.6,1,1,0.6,0.5458662394130841
bound:local:spline:6,bound,local,spline,6,0.7,0,0,0.6,0.5458662394130841
bound:local:spline:6,bound,local,spline,6,0.8,0,0,0.6,0.5458662394130841
bound:local:spline:6,bound,local,spline,6,0.9,0,0,0.6,0.5458662394130841
bound:local:spline:6,bound,local,spline,6,1.0,0,0,0.6,0.5458662394130841
bound:local:spline:7,bound,local,spline,7,0.45,1,1,0.6,0.5389329574703429
bound:local:spline:7,bound,local,spline,7,0.5,1,1,0.6,0.5389329574703429
bound:local:spline:7,bound,local,spline,7,0.6,1,1,0.6,0.5389329574703429
bound:local:spline:7,bound,local,spline,7,0.7,0,0,0.6,0.5389329574703429
bound:local:spline:7,bound,local,spline,7,0.8,0,0,0.6,0.5389329574703429
bound:local:spline:7,bound,local,spline,7,0.9,0,0,0.6,0.5389329574703429
bound:local:spline:7,bound,local,spline,7,1.0,0,0,0.6,0.5389329574703429
bound:local:spline:8,bound,local,spline,8,0.45,1,1,0.6,0.5336231842507647
bound:local:spline:8,bound,local,spline,8,0.5,1,1,0.6,0.5336231842507647
bound:local:spline:8,bound,local,spline,8,0.6,1,1,0.6,0.5336231842507647
bound:local:spline:8,bound,local,spline,8,0.7,0,0,0.6,0.5336231842507647
bound:local:spline:8,bound,local,spline,8,0.8,0,0,0.6,0.5336231842507647
bound:local:spline:8,bound,local,spline,8,0.9,0,0,0.6,0.5336231842507647
bound:local:spline:8,bound,local,spline,8,1.0,0,0,0.6,0.5336231842507647
bound:local:spline:9,bound,local,spline,9,0.45,1,1,0.6,0.5260351763202947
bound:local:spline:9,bound,local,spline,9,0.5,1,1,0.6,0.5260351763202947
bound:local:spline:9,bound,local,spline,9,0.6,1,1,0.6,0.5260351763202947
bound:local:spline:9,bound,local,spline,9,0.7,0,0,0.6,0.5260351763202947
bound:local:spline:9,bound,local,spline,9,0.8,0,0,0.6,0.5260351763202947
bound:local:spline:9,bound,local,spline,9,0.9,0,0,0.6,0.5260351763202947
bound:local:spline:9,bound,local,spline,9,1.0,0,0,0.6,0.5260351763202947
bound:local:spline:10,bound,local,spline,10,0.45,1,1,0.6,0.5408619866022571
bound:local:spline:10,bound,local,spline,10,0.5,1,1,0.6,0.5408619866022571
bound:local:spline:10,bound,local,spline,10,0.6,1,1,0.6,0.5408619866022571
bound:local:spline:10,bound,local,spline,10,0.7,0,0,0.6,0.5408619866022571
bound:local:spline:10,bound,local,spline,10,0.8,0,0,0.6,0.5408619866022571
bound:local:spline:10,bound,local,spline,10,0.9,0,0,0.6,0.5408619866022571
bound:local:spline:10,bound,local,spline,10,1.0,0,0,0.6,0.5408619866022571
bound:local:spline:11,bound,local,spline,11,0.45,1,1,0.6,0.5593401386066674
bound:local:spline:11,bound,local,spline,11,0.5,1,1,0.6,0.5593401386066674
bound:local:spline:11,bound,local,spline,11,0.6,1,1,0.6,0.5593401386066674
bound:local:spline:11,bound,local,spline,11,0.7,0,0,0.6,0.5593401386066674
bound:local:spline:11,bound,local,spline,11,0.8,0,0,0.6,0.5593401386066674
bound:local:spline:11,bound,local,spline,11,0.9,0,0,0.6,0.5593401386066674
bound:local:spline:11,bound,local,spline,11,1.0,0,0,0.6,0.5593401386066674
bound:local:spline:12,bound,local,spline,12,0.45,1,1,0.6,0.5569758610381172
bound:local:spline:12,bound,local,spline,12,0.5,1,1,0.6,0.5569758610381172
bound:local:spline:12,bound,local,spline,12,0.6,1,1,0.6,0.5569758610381172
bound:local:spline:12,bound,local,spline,12,0.7,0,0,0.6,0.5569758610381172
bound:local:spline:12,bound,local,spline,12,0.8,0,0,0.6,0.5569758610381172
bound:local:spline:12,bound,local,spline,12,0.9,0,0,0.6,0.5569758610381172
bound:local:spline:12,bound,local,spline,12,1.0,0,0,0.6,0.5569758610381172
bound:local:spline:13,bound,local,spline,13,0.45,1,1,0.6,0.5344253956912107
bound:local:spline:13,bound,local,spline,13,0.5,1,1,0.6,0.5344253956912107
bound:local:spline:13,bound,local,spline,13,0.6,1,1,0.6,0.5344253956912107
bound:local:spline:13,bound,local,spline,13,0.7,0,0,0.6,0.5344253956912107
bound:local:spline:13,bound,local,spline,13,0.8,0,0,0.6,0.5344253956912107
bound:local:spline:13,bound,local,spline,13,0.9,0,0,0.6,0.5344253956912107
bound:local:spline:13,bound,local,spline,13,1.0,0,0,0.6,0.5344253956912107
bound:local:spline:14,bound,local,spline,14,0.45,1,1,0.6,0.5574886530583064
bound:local:spline:14,bound,local,spline,14,0.5,1,1,0.6,0.5574886530583064
bound:local:spline:14,bound,local,spline,14,0.6,1,1,0.6,0.5574886530583064
bound:local:spline:14,bound,local,spline,14,0.7,0,0,0.6,0.5574886530583064
bound:local:spline:14,bound,local,spline,14,0.8,0,0,0.6,0.5574886530583064
bound:local:spline:14,bound,local,spline,14,0.9,0,0,0.6,0.5574886530583064
bound:local:spline:14,bound,local,spline,14,1.0,0,0,0.6,0.5574886530583064
bound:local:spline:15,bound,local,spline,15,0.45,1,1,0.6,0.5648917336190477
bound:local:spline:15,bound,local,spline,15,0.5,1,1,0.6,0.5648917336190477
bound:local:spline:15,bound,local,spline,15,0.6,1,1,0.6,0.5648917336190477
bound:local:spline:15,bound,local,spline,15,0.7,0,0,0.6,0.5648917336190477
bound:local:spline:15,bound,local,spline,15,0.8,0,0,0.6,0.5648917336190477
bound:local:spline:15,bound,local,spline,15,0.9,0,0,0.6,0.5648917336190477
bound:local:spline:15,bound,local,spline,15,1.0,0,0,0.6,0.5648917336190477
bound:local:spline:16,bound,local,spline,16,0.45,1,1,0.6,0.5218556435122809
bound:local:spline:16,bound,local,spline,16,0.5,1,1,0.6,0.5218556435122809
bound:local:spline:16,bound,local,spline,16,0.6,1,1,0.6,0.5218556435122809
bound:local:spline:16,bound,local,spline,16,0.7,0,0,0.6,0.5218556435122809
bound:local:spline:16,bound,local,spline,16,0.8,0,0,0.6,0.5218556435122809
bound:local:spline:16,bound,local,spline,16,0.9,0,0,0.6,0.5218556435122809
bound:local:spline:16,bound,local,spline,16,1.0,0,0,0.6,0.5218556435122809
bound:local:spline:17,bound,local,spline,17,0.45,1,1,0.6,0.5619343082343041
bound:local:spline:17,bound,local,spline,17,0.5,1,1,0.6,0.5619343082343041
bound:local:spline:17,bound,local,spline,17,0.6,1,1,0.6,0.5619343082343041
bound:local:spline:17,bound,local,spline,17,0.7,0,0,0.6,0.5619343082343041
bound:local:spline:17,bound,local,spline,17,0.8,0,0,0.6,0.5619343082343041
bound:local:spline:17,bound,local,spline,17,0.9,0,0,0.6,0.5619343082343041
bound:local:spline:17,bound,local,spline,17,1.0,0,0,0.6,0.5619343082343041
bound:local:spline:18,bound,local,spline,18,0.45,1,1,0.6,0.5661557183073326
bound:local:spline:18,bound,local,spline,18,0.5,1,1,0.6,0.5661557183073326
bound:local:spline:18,bound,local,spline,18,0.6,1,1,0.6,0.5661557183073326
bound:local:spline:18,bound,local,spline,18,0.7,0,0,0.6,0.5661557183073326
bound:local:spline:18,bound,local,spline,18,0.8,0,0,0.6,0.5661557183073326
bound:local:spline:18,bound,local,spline,18,0.9,0,0,0.6,0.5661557183073326
bound:local:spline:18,bound,local,spline,18,1.0,0,0,0.6,0.5661557183073326
bound:local:spline:19,bound,local,spline,19,0.45,1,1,0.6,0.5544019150055917
bound:local:spline:19,bound,local,spline,19,0.5,1,1,0.6,0.5544019150055917
bound:local:spline:19,bound,local,spline,19,0.6,1,1,0.6,0.5544019150055917
bound:local:spline:19,bound,local,spline,19,0.7,0,0,0.6,0.5544019150055917
bound:local:spline:19,bound,local,spline,19,0.8,0,0,0.6,0.5544019150055917
bound:local:spline:19,bound,local,spline,19,0.9,0,0,0.6,0.5544019150055917
bound:local:spline:19,bound,local,spline,19,1.0,0,0,0.6,0.5544019150055917
bound:local:spline:20,bound,local,spline,20,0.45,1,1,0.6,0.5451541837185071
bound:local:spline:20,bound,local,spline,20,0.5,1,1,0.6,0.5451541837185071
bound:local:spline:20,bound,local,spline,20,0.6,1,1,0.6,0.5451541837185071
bound:local:spline:20,bound,local,spline,20,0.7,0,0,0.6,0.5451541837185071
bound:local:spline:20,bound,local,spline,20,0.8,0,0,0.6,0.5451541837185071
bound:local:spline:20,bound,local,spline,20,0.9,0,0,0.6,0.5451541837185071
bound:local:spline:20,bound,local,spline,20,1.0,0,0,0.6,0.5451541837185071
bound:local:spline:21,bound,local,spline,21,0.45,1,1,0.6,0.5342997149156921
bound:local:spline:21,bound,local,spline,21,0.5,1,1,0.6,0.5342997149156921
bound:local:spline:21,bound,local,spline,21,0.6,1,1,0.6,0.5342997149156921
bound:local:spline:21,bound,local,spline,21,0.7,0,0,0.6,0.5342997149156921
bound:local:spline:21,bound,local,spline,21,0.8,0,0,0.6,0.5342997149156921
bound:local:spline:21,bound,local,spline,21,0.9,0,0,0.6,0.5342997149156921
bound:local:spline:21,bound,local,spline,21,1.0,0,0,0.6,0.5342997149156921
bound:local:spline:22,bound,local,spline,22,0.45,1,1,0.6,0.5591064956944243
bound:local:spline:22,bound,local,spline,22,0.5,1,1,0.6,0.5591064956944243
bound:local:spline:22,bound,local,spline,22,0.6,1,1,0.6,0.5591064956944243
bound:local:spline:22,bound,local,spline,22,0.7,0,0,0.6,0.5591064956944243
bound:local:spline:22,bound,local,spline,22,0.8,0,0,0.6,0.5591064956944243
bound:local:spline:22,bound,local,spline,22,0.9,0,0,0.6,0.5591064956944243
bound:local:spline:22,bound,local,spline,22,1.0,0,0,0.6,0.5591064956944243
bound:local:spline:23,bound,local,spline,23,0.45,1,1,0.6,0.5507697683039908
bound:local:spline:23,bound,local,spline,23,0.5,1,1,0.6,0.5507697683039908
bound:local:spline:23,bound,local,spline,23,0.6,1,1,0.6,0.5507697683039908
bound:local:spline:23,bound,local,spline,23,0.7,0,0,0.6,0.5507697683039908
bound:local:spline:23,bound,local,spline,23,0.8,0,0,0.6,0.5507697683039908
bound:local:spline:23,bound,local,spline,23,0.9,0,0,0.6,0.5507697683039908
bound:local:spline:23,bound,local,spline,23,1.0,0,0,0.6,0.5507697683039908
bound:local:spline:24,bound,local,spline,24,0.45,1,1,0.6,0.5522591584488865
bound:local:spline:24,bound,local,spline,24,0.5,1,1,0.6,0.5522591584488865
bound:local:spline:24,bound,local,spline,24,0.6,1,1,0.6,0.5522591584488865
bound:local:spline:24,bound,local,spline,24,0.7,0,0,0.6,0.5522591584488865
bound:local:spline:24,bound,local,spline,24,0.8,0,0,0.6,0.5522591584488865
bound:local:spline:24,bound,local,spline,24,0.9,0,0,0.6,0.5522591584488865
bound:local:spline:24,bound,local,spline,24,1.0,0,0,0.6,0.5522591584488865
bound:local:spline:25,bound,local,spline,25,0.45,1,1,0.6,0.556969270042587
bound:local:spline:25,bound,local,spline,25,0.5,1,1,0.6,0.556969270042587
bound:local:spline:25,bound,local,spline,25,0.6,1,1,0.6,0.556969270042587
bound:local:spline:25,bound,local,spline,25,0.7,0,0,0.6,0.556969270042587
bound:local:spline:25,bound,local,spline,25,0.8,0,0,0.6,0.556969270042587
bound:local:spline:25,bound,local,spline,25,0.9,0,0,0.6,0.556969270042587
bound:local:spline:25,bound,local,spline,25,1.0,0,0,0.6,0.556969270042587
bound:local:spline:26,bound,local,spline,26,0.45,1,1,0.6,0.521899189638079
bound:local:spline:26,bound,local,spline,26,0.5,1,1,0.6,0.521899189638079
bound:local:spline:26,bound,local,spline,26,0.6,1,1,0.6,0.521899189638079
bound:local:spline:26,bound,local,spline,26,0.7,0,0,0.6,0.521899189638079
bound:local:spline:26,bound,local,spline,26,0.8,0,0,0.6,0.521899189638079
bound:local:spline:26,bound,local,spline,26,0.9,0,0,0.6,0.521899189638079
bound:local:spline:26,bound,local,spline,26,1.0,0,0,0.6,0.521899189638079
bound:local:spline:27,bound,local,spline,27,0.45,1,1,0.6,0.5357957824145373
bound:local:spline:27,bound,local,spline,27,0.5,1,1,0.6,0.5357957824145373
bound:local:spline:27,bound,local,spline,27,0.6,1,1,0.6,0.5357957824145373
bound:local:spline:27,bound,local,spline,27,0.7,0,0,0.6,0.5357957824145373
bound:local:spline:27,bound,local,spline,27,0.8,0,0,0.6,0.5357957824145373
bound:local:spline:27,bound,local,spline,27,0.9,0,0,0.6,0.5357957824145373
bound:local:spline:27,bound,local,spline,27,1.0,0,0,0.6,0.5357957824145373
bound:local:spline:28,bound,local,spline,28,0.45,1,1,0.6,0.5609166977851817
bound:local:spline:28,bound,local,spline,28,0.5,1,1,0.6,0.5609166977851817
bound:local:spline:28,bound,local,spline,28,0.6,1,1,0.6,0.5609166977851817
bound:local:spline:28,bound,local,spline,28,0.7,0,0,0.6,0.5609166977851817
bound:local:spline:28,bound,local,spline,28,0.8,0,0,0.6,0.5609166977851817
bound:local:spline:28,bound,local,spline,28,0.9,0,0,0.6,0.5609166977851817
bound:local:spline:28,bound,local,spline,28,1.0,0,0,0.6,0.5609166977851817
bound:local:spline:29,bound,local,spline,29,0.45,1,1,0.6,0.5302405353596824
bound:local:spline:29,bound,local,spline,29,0.5,1,1,0.6,0.5302405353596824
bound:local:spline:29,bound,local,spline,29,0.6,1,1,0.6,0.5302405353596824
bound:local:spline:29,bound,local,spline,29,0.7,0,0,0.6,0.5302405353596824
bound:local:spline:29,bound,local,spline,29,0.8,0,0,0.6,0.5302405353596824
bound:local:spline:29,bound,local,spline,29,0.9,0,0,0.6,0.5302405353596824
bound:local:spline:29,bound,local,spline,29,1.0,0,0,0.6,0.5302405353596824
bound:local:basis:0,bound,local,basis,0,0.45,1,1,0.6,0.5365829806054891
bound:local:basis:0,bound,local,basis,0,0.5,1,1,0.6,0.5365829806054891
bound:local:basis:0,bound,local,basis,0,0.6,1,1,0.6,0.5365829806054891
bound:local:basis:0,bound,local,basis,0,0.7,0,0,0.6,0.5365829806054891
bound:local:basis:0,bound,local,basis,0,0.8,0,0,0.6,0.5365829806054891
bound:local:basis:0,bound,local,basis,0,0.9,0,0,0.6,0.5365829806054891
bound:local:basis:0,bound,local,basis,0,1.0,0,0,0.6,0.5365829806054891
bound:local:basis:1,bound,local,basis,1,0.45,1,1,0.6,0.5594447357009195
bound:local:basis:1,bound,local,basis,1,0.5,1,1,0.6,0.5594447357009195
bound:local:basis:1,bound,local,basis,1,0.6,1,1,0.6,0.5594447357009195
bound:local:basis:1,bound,local,basis,1,0.7,0,0,0.6,0.5594447357009195
bound:local:basis:1,bound,local,basis,1,0.8,0,0,0.6,0.5594447357009195
bound:local:basis:1,bound,local,basis,1,0.9,0,0,0.6,0.5594447357009195
bound:local:basis:1,bound,local,basis,1,1.0,0,0,0.6,0.5594447357009195
bound:local:basis:2,bound,local,basis,2,0.45,1,1,0.6,0.5437048056827631
bound:local:basis:2,bound,local,basis,2,0.5,1,1,0.6,0.5437048056827631
bound:local:basis:2,bound,local,basis,2,0.6,1,1,0.6,0.5437048056827631
bound:local:basis:2,bound,local,basis,2,0.7,0,0,0.6,0.5437048056827631
bound:local:basis:2,bound,local,basis,2,0.8,0,0,0.6,0.5437048056827631
bound:local:basis:2,bound,local,basis,2,0.9,0,0,0.6,0.5437048056827631
bound:local:basis:2,bound,local,basis,2,1.0,0,0,0.6,0.5437048056827631
bound:local:basis:3,bound,local,basis,3,0.45,1,1,0.6,0.5578331697452368
bound:local:basis:3,bound,local,basis,3,0.5,1,1,0.6,0.5578331697452368
bound:local:basis:3,bound,local,basis,3,0.6,1,1,0.6,0.5578331697452368
bound:local:basis:3,bound,local,basis,3,0.7,0,0,0.6,0.5578331697452368
bound:local:basis:3,bound,local,basis,3,0.8,0,0,0.6,0.5578331697452368
bound:local:basis:3,bound,local,basis,3,0.9,0,0,0.6,0.5578331697452368
bound:local:basis:3,bound,local,basis,3,1.0,0,0,0.6,0.5578331697452368
bound:local:basis:4,bound,local,basis,4,0.45,1,1,0.6,0.5370129797778291
bound:local:basis:4,bound,local,basis,4,0.5,1,1,0.6,0.5370129797778291
bound:local:basis:4,bound,local,basis,4,0.6,1,1,0.6,0.5370129797778291
bound:local:basis:4,bound,local,basis,4,0.7,0,0,0.6,0.5370129797778291
bound:local:basis:4,bound,local,basis,4,0.8,0,0,0.6,0.5370129797778291
bound:local:basis:4,bound,local,basis,4,0.9,0,0,0.6,0.5370129797778291
bound:local:basis:4,bound,local,basis,4,1.0,0,0,0.6,0.5370129797778291
bound:local:basis:5,bound,local,basis,5,0.45,1,1,0.6,0.5447824366101041
bound:local:basis:5,bound,local,basis,5,0.5,1,1,0.6,0.5447824366101041
bound:local:basis:5,bound,local,basis,5,0.6,1,1,0.6,0.5447824366101041
bound:local:basis:5,bound,local,basis,5,0.7,0,0,0.6,0.5447824366101041
bound:local:basis:5,bound,local,basis,5,0.8,0,0,0.6,0.5447824366101041
bound:local:basis:5,bound,local,basis,5,0.9,0,0,0.6,0.5447824366101041
bound:local:basis:5,bound,local,basis,5,1.0,0,0,0.6,0.5447824366101041
bound:local:basis:6,bound,local,basis,6,0.45,1,1,0.6,0.5330442583151861
bound:local:basis:6,bound,local,basis,6,0.5,1,1,0.6,0.5330442583151861
bound:local:basis:6,bound,local,basis,6,0.6,1,1,0.6,0.5330442583151861
bound:local:basis:6,bound,local,basis,6,0.7,0,0,0.6,0.5330442583151861
bound:local:basis:6,bound,local,basis,6,0.8,0,0,0.6,0.5330442583151861
bound:local:basis:6,bound,local,basis,6,0.9,0,0,0.6,0.5330442583151861
bound:local:basis:6,bound,local,basis,6,1.0,0,0,0.6,0.5330442583151861
bound:local:basis:7,bound,local,basis,7,0.45,1,1,0.6,0.5398158017487595
bound:local:basis:7,bound,local,basis,7,0.5,1,1,0.6,0.5398158017487595
bound:local:basis:7,bound,local,basis,7,0.6,1,1,0.6,0.5398158017487595
bound:local:basis:7,bound,local,basis,7,0.7,0,0,0.6,0.5398158017487595
bound:local:basis:7,bound,local,basis,7,0.8,0,0,0.6,0.5398158017487595
bound:local:basis:7,bound,local,basis,7,0.9,0,0,0.6,0.5398158017487595
bound:local:basis:7,bound,local,basis,7,1.0,0,0,0.6,0.5398158017487595
bound:local:basis:8,bound,local,basis,8,0.45,1,1,0.6,0.5361308223136695
bound:local:basis:8,bound,local,basis,8,0.5,1,1,0.6,0.5361308223136695
bound:local:basis:8,bound,local,basis,8,0.6,1,1,0.6,0.5361308223136695
bound:local:basis:8,bound,local,basis,8,0.7,0,0,0.6,0.5361308223136695
bound:local:basis:8,bound,local,basis,8,0.8,0,0,0.6,0.5361308223136695
bound:local:basis:8,bound,local,basis,8,0.9,0,0,0.6,0.5361308223136695
bound:local:basis:8,bound,local,basis,8,1.0,0,0,0.6,0.5361308223136695
bound:local:basis:9,bound,local,basis,9,0.45,1,1,0.6,0.5621846810101193
bound:local:basis:9,bound,local,basis,9,0.5,1,1,0.6,0.5621846810101193
bound:local:basis:9,bound,local,basis,9,0.6,1,1,0.6,0.5621846810101193
bound:local:basis:9,bound,local,basis,9,0.7,0,0,0.6,0.5621846810101193
bound:local:basis:9,bound,local,basis,9,0.8,0,0,0.6,0.5621846810101193
bound:local:basis:9,bound,local,basis,9,0.9,0,0,0.6,0.5621846810101193
bound:local:basis:9,bound,local,basis,9,1.0,0,0,0.6,0.5621846810101193
bound:local:basis:10,bound,local,basis,10,0.45,1,1,0.6,0.5505450274194365
bound:local:basis:10,bound,local,basis,10,0.5,1,1,0.6,0.5505450274194365
bound:local:basis:10,bound,local,basis,10,0.6,1,1,0.6,0.5505450274194365
bound:local:basis:10,bound,local,basis,10,0.7,0,0,0.6,0.5505450274194365
bound:local:basis:10,bound,local,basis,10,0.8,0,0,0.6,0.5505450274194365
bound:local:basis:10,bound,local,basis,10,0.9,0,0,0.6,0.5505450274194365
bound:local:basis:10,bound,local,basis,10,1.0,0,0,0.6,0.5505450274194365
bound:local:basis:11,bound,local,basis,11,0.45,1,1,0.6,0.5658767722703801
bound:local:basis:11,bound,local,basis,11,0.5,1,1,0.6,0.5658767722703801
bound:local:basis:11,bound,local,basis,11,0.6,1,1,0.6,0.5658767722703801
bound:local:basis:11,bound,local,basis,11,0.7,0,0,0.6,0.5658767722703801
bound:local:basis:11,bound,local,basis,11,0.8,0,0,0.6,0.5658767722703801
bound:local:basis:11,bound,local,basis,11,0.9,0,0,0.6,0.5658767722703801
bound:local:basis:11,bound,local,basis,11,1.0,0,0,0.6,0.5658767722703801
